0,0,320000,21,200,200,200,200
0,0,321000,21,200,200,200,200
0,0,322000,21,200,200,200,200
0,0,323000,21,200,200,200,200
0,0,324000,21,200,200,200,200
0,0,325000,21,200,200,200,200
0,0,326000,21,200,200,200,200
0,0,327000,21,200,200,200,200
0,0,328000,21,200,200,200,200
0,0,329000,21,200,200,200,200
0,0,330000,21,200,200,200,200
0,0,331000,21,200,200,200,200
0,0,332000,21,200,200,200,200
0,0,333000,21,200,200,200,200
0,0,334000,22,200,200,200,7
0,0,335000,23,200,200,200,7
0,0,336000,24,200,200,200,7
0,0,337000,25,200,200,200,7
0,0,338000,26,200,200,200,7
0,0,339000,27,200,200,200,7
0,0,340000,28,200,200,200,7
0,0,341000,29,200,200,198,7
0,0,342000,30,200,200,195,7
0,0,343000,31,200,200,193,7
0,0,344000,32,200,200,197,7
0,0,345000,33,200,200,196,6
0,0,346000,34,200,200,193,6
0,0,347000,35,200,200,185,6
0,0,348000,36,200,200,191,6
0,0,349000,37,200,200,193,6
0,0,350000,38,200,200,181,6
0,0,351000,39,200,200,167,6
0,0,352000,40,200,200,178,6
0,0,353000,41,200,200,173,6
0,0,354000,42,200,200,156,6
0,0,355000,43,200,200,6,6
0,0,356000,44,200,200,7,6
0,0,357000,45,200,200,7,6
0,0,358000,46,200,200,10,7
0,0,359000,47,200,200,13,7
0,0,360000,48,200,200,16,7
0,0,361000,49,200,200,21,7
0,0,362000,50,200,200,24,7
0,0,363000,51,200,200,32,7
0,0,364000,52,200,200,45,7
0,0,365000,53,200,200,65,7
0,0,366000,54,200,200,87,7
0,0,367000,55,200,200,108,7
0,0,368000,56,200,200,138,7
0,0,369000,57,200,200,128,7
0,0,370000,58,200,200,148,7
0,0,371000,59,200,200,166,6
0,0,372000,60,200,200,182,7
0,0,373000,61,200,200,190,7
0,0,374000,62,200,200,195,7
0,0,375000,63,200,200,196,7
0,0,376000,64,200,200,200,7
0,0,377000,65,200,200,199,7
0,0,378000,66,200,200,199,7
0,0,379000,67,200,200,199,7
0,0,380000,68,200,200,200,7
0,0,381000,69,200,200,200,7
0,0,382000,70,200,200,200,7
0,0,383000,71,200,200,196,7
0,0,384000,72,200,200,199,7
0,0,385000,73,200,200,200,7
0,0,386000,74,200,200,194,7
0,0,387000,75,200,200,144,7
0,0,388000,76,200,200,162,7
0,0,389000,77,200,200,168,7
0,0,390000,78,200,200,162,7
0,0,391000,79,200,200,174,7
0,0,392000,80,200,200,185,7
0,0,393000,81,200,200,131,7
0,0,394000,82,200,200,125,7
0,0,395000,83,200,200,28,7
0,0,396000,84,200,200,34,7
0,0,397000,85,200,200,39,7
0,0,398000,86,200,200,47,7
0,0,399000,87,200,200,51,7
0,0,400000,88,200,200,53,7
0,0,401000,89,200,200,66,7
0,0,402000,90,200,200,72,7
0,0,403000,91,200,200,78,7
0,0,404000,92,200,200,91,7
0,0,405000,93,200,200,112,7
0,0,406000,94,200,200,121,7
0,0,407000,95,200,200,137,7
0,0,408000,96,200,200,158,7
0,0,409000,97,200,200,174,7
0,0,410000,98,200,200,182,7
0,0,411000,99,200,200,193,7
0,0,412000,100,200,200,198,7
0,0,413000,101,200,200,173,7
0,0,414000,102,200,200,188,8
0,0,415000,103,200,200,194,7
0,0,416000,104,200,200,195,7
0,0,417000,105,200,200,192,7
0,0,418000,106,200,200,195,7
0,0,419000,107,200,200,197,7
0,0,420000,108,200,200,200,7
0,0,421000,109,200,200,200,7
0,0,422000,110,200,200,200,7
0,0,423000,111,200,200,200,7
0,0,424000,112,200,200,200,7
0,0,425000,113,200,200,200,7
0,0,426000,114,200,200,200,7
0,0,427000,115,200,200,200,7
0,0,428000,116,200,200,200,7
0,0,429000,117,200,200,200,7
0,0,430000,118,200,200,200,7
0,0,431000,119,200,200,200,7
0,0,432000,120,200,200,200,7
0,0,433000,121,200,200,200,7
0,0,434000,121,200,200,200,7
0,0,435000,121,200,200,200,7
0,0,436000,121,200,200,200,8
0,0,437000,121,200,200,200,9
0,0,438000,121,200,200,200,9
0,0,439000,121,200,200,200,12
0,0,440000,121,200,200,200,13
0,0,441000,121,200,200,200,13
0,0,442000,121,200,200,200,16
0,0,443000,121,200,200,200,20
0,0,444000,121,200,200,200,25
0,0,445000,121,200,200,200,32
0,0,446000,121,200,200,200,35
0,0,447000,121,200,200,200,40
0,0,448000,121,200,200,200,52
0,0,449000,121,200,200,200,67
0,0,450000,121,200,200,200,85
0,0,451000,121,200,200,200,101
0,0,452000,121,200,200,200,117
0,0,453000,121,200,200,200,141
0,0,454000,121,200,200,200,155
0,0,455000,121,200,200,200,174
0,0,456000,121,200,200,200,188
0,0,457000,121,200,200,200,196
0,0,458000,121,200,200,200,199
0,0,459000,121,200,200,200,200
0,0,460000,121,200,200,200,200
0,0,461000,121,200,200,200,200
0,0,462000,121,200,200,200,200
0,0,463000,121,200,200,200,200
0,0,464000,121,200,200,200,200
0,0,465000,121,200,200,200,200
0,0,466000,121,200,200,200,200
0,0,467000,121,200,200,200,200
0,0,468000,121,200,200,200,200
0,0,469000,121,200,200,200,200
0,0,470000,121,200,200,200,200
0,0,471000,121,200,200,200,200
0,0,472000,121,200,200,200,200
0,0,473000,121,200,200,200,200
0,0,474000,121,200,200,200,200
0,0,475000,121,200,200,200,200
0,0,476000,121,200,200,200,200
0,0,477000,121,200,200,200,200
0,0,478000,121,200,200,200,200

