0,0,503000,101,200,200,200,200
0,0,504000,101,200,200,200,200
0,0,505000,101,200,200,200,200
0,0,506000,101,200,200,200,200
0,0,507000,101,200,200,200,200
0,0,508000,101,200,200,200,200
0,0,509000,101,200,200,200,200
0,0,510000,101,200,200,200,200
0,0,511000,101,200,200,200,200
0,0,512000,101,200,200,200,200
0,0,513000,101,200,200,200,200
0,0,514000,102,200,199,199,199
0,0,515000,103,199,194,194,13
0,0,516000,104,198,191,191,11
0,0,517000,105,199,187,187,7
0,0,518000,106,199,184,184,9
0,0,519000,107,200,181,181,7
0,0,520000,108,198,177,177,9
0,0,521000,109,199,174,174,9
0,0,522000,110,200,172,172,12
0,0,523000,111,200,169,169,7
0,0,524000,112,200,165,165,8
0,0,525000,113,197,163,163,7
0,0,526000,114,199,163,163,7
0,0,527000,115,199,158,158,8
0,0,528000,116,198,153,153,8
0,0,529000,117,199,152,152,7
0,0,530000,118,199,148,148,7
0,0,531000,119,198,145,145,8
0,0,532000,120,200,142,142,7
0,0,533000,121,198,141,137,8
0,0,534000,122,200,142,135,8
0,0,535000,123,199,143,133,8
0,0,536000,124,200,143,130,7
0,0,537000,125,200,141,131,7
0,0,538000,126,199,138,128,7
0,0,539000,127,199,138,128,9
0,0,540000,128,198,138,127,7
0,0,541000,129,200,139,126,8
0,0,542000,130,197,141,128,7
0,0,543000,131,199,142,129,7
0,0,544000,132,199,141,129,9
0,0,545000,133,199,141,129,8
0,0,546000,134,199,136,127,8
0,0,547000,135,199,135,118,7
0,0,548000,136,200,137,116,8
0,0,549000,137,198,136,118,9
0,0,550000,138,199,139,117,10
0,0,551000,139,200,141,121,7
0,0,552000,140,199,139,120,10
0,0,553000,141,200,139,117,8
0,0,554000,142,198,139,118,8
0,0,555000,143,200,137,117,8
0,0,556000,144,199,135,116,9
0,0,557000,145,199,137,116,8
0,0,558000,146,199,142,118,8
0,0,559000,147,199,139,117,7
0,0,560000,148,199,136,117,8
0,0,561000,149,200,138,117,8
0,0,562000,150,200,137,116,7
0,0,563000,151,197,134,114,8
0,0,564000,152,199,138,115,7
0,0,565000,153,200,126,117,7
0,0,566000,154,200,127,120,8
0,0,567000,155,200,127,120,7
0,0,568000,156,200,128,117,9
0,0,569000,157,199,125,116,10
0,0,570000,158,200,124,116,8
0,0,571000,159,198,127,116,6
0,0,572000,160,198,125,116,7
0,0,573000,161,200,132,116,7
0,0,574000,161,200,129,118,11
0,0,575000,161,200,133,121,16
0,0,576000,161,200,136,122,26
0,0,577000,161,200,144,127,44
0,0,578000,161,200,144,129,57
0,0,579000,161,200,147,132,66
0,0,580000,161,200,147,136,76
0,0,581000,161,200,148,142,84
0,0,582000,161,200,151,143,92
0,0,583000,161,200,154,147,108
0,0,584000,161,200,154,147,117
0,0,585000,161,200,156,150,126
0,0,586000,161,200,158,151,129
0,0,587000,161,200,164,154,131
0,0,588000,161,200,169,154,137
0,0,589000,161,200,173,156,140
0,0,590000,161,200,176,158,143
0,0,591000,161,200,183,164,147
0,0,592000,161,200,186,169,147
0,0,593000,161,200,191,172,149
0,0,594000,161,200,192,176,151
0,0,595000,161,200,198,183,154
0,0,596000,161,200,200,186,154
0,0,597000,161,200,200,190,156
0,0,598000,161,200,200,194,158
0,0,599000,161,200,200,198,164
0,0,600000,161,200,200,200,170
0,0,601000,161,200,200,200,173
0,0,602000,161,200,200,200,178
0,0,603000,161,200,200,200,183
0,0,604000,161,200,200,200,187
0,0,605000,161,200,200,200,190
0,0,606000,161,200,200,200,192
0,0,607000,161,200,200,200,197
0,0,608000,161,200,200,200,200
0,0,609000,161,200,200,200,200
0,0,610000,161,200,200,200,200
0,0,611000,161,200,200,200,200
0,0,612000,161,200,200,200,200
0,0,613000,161,200,200,200,200
0,0,614000,161,200,200,200,200
0,0,615000,161,200,200,200,200
0,0,616000,161,200,200,200,200
0,0,617000,161,200,200,200,200
0,0,618000,161,200,200,200,200
0,0,619000,161,200,200,200,200
0,0,620000,161,200,200,200,200
0,0,621000,161,200,200,200,200
0,0,622000,161,200,200,200,200
0,0,623000,161,200,200,200,200
0,0,624000,161,200,200,200,200
0,0,625000,161,200,200,200,200
0,0,626000,161,200,200,200,200
0,0,627000,161,200,200,200,200
0,0,628000,161,200,200,200,200
0,0,629000,161,200,200,200,200
0,0,630000,161,200,200,200,200
0,0,631000,161,200,200,200,200

